  5.1500000e+001  5.8860449e-002  1.9416199e-002  1.8947223e-002  3.5450110e-002
  5.2000000e+001  5.4128108e-002  1.9298858e-002  1.9131616e-002  3.5145190e-002
  5.2500000e+001  4.9910513e-002  1.9215839e-002  1.9306239e-002  3.5013327e-002
  5.3000000e+001  4.6141748e-002  1.9157702e-002  1.9471926e-002  3.5041188e-002
  5.3500000e+001  4.2760660e-002  1.9117344e-002  1.9630011e-002  3.5216410e-002
  5.4000000e+001  3.9712724e-002  1.9089427e-002  1.9781994e-002  3.5528360e-002
  5.4500000e+001  3.6950310e-002  1.9069902e-002  1.9929372e-002  3.5968318e-002
  5.5000000e+001  3.4432223e-002  1.9055643e-002  2.0073552e-002  3.6529377e-002
  5.5500000e+001  3.2122960e-002  1.9044174e-002  2.0215811e-002  3.7206186e-002
  5.6000000e+001  2.9991919e-002  1.9033456e-002  2.0357273e-002  3.7994605e-002
  5.6500000e+001  2.8012657e-002  1.9021738e-002  2.0498885e-002  3.8891308e-002
  5.7000000e+001  2.6162264e-002  1.9007440e-002  2.0641400e-002  3.9893311e-002
  5.7500000e+001  2.4420848e-002  1.8989063e-002  2.0785328e-002  4.0997425e-002
  5.8000000e+001  2.2771178e-002  1.8965132e-002  2.0930891e-002  4.2199593e-002
  5.8500000e+001  2.1198467e-002  1.8934152e-002  2.1077938e-002  4.3494084e-002
  5.9000000e+001  1.9690351e-002  1.8894591e-002  2.1225848e-002  4.4872515e-002
  5.9500000e+001  1.8237076e-002  1.8844900e-002  2.1373404e-002  4.6322680e-002
  6.0000000e+001  1.6831956e-002  1.8783565e-002  2.1518651e-002  4.7827206e-002
  6.0500000e+001  1.5472156e-002  1.8709218e-002  2.1658745e-002  4.9362112e-002
  6.1000000e+001  1.4159864e-002  1.8620817e-002  2.1789841e-002  5.0895438e-002
  6.1500000e+001  1.2903835e-002  1.8517892e-002  2.1907043e-002  5.2386233e-002
  6.2000000e+001  1.1721189e-002  1.8400864e-002  2.2004502e-002  5.3784369e-002
  6.2500000e+001  1.0638942e-002  1.8271381e-002  2.2075731e-002  5.5031707e-002
  6.3000000e+001  9.6941031e-003  1.8132605e-002  2.2114176e-002  5.6065155e-002
  6.3500000e+001  8.9301964e-003  1.7989314e-002  2.2114067e-002  5.6821860e-002
  6.4000000e+001  8.3877793e-003  1.7847713e-002  2.2071418e-002  5.7246185e-002
  6.4500000e+001  8.0893585e-003  1.7714851e-002  2.1984970e-002  5.7297363e-002
  6.5000000e+001  8.0258607e-003  1.7597723e-002  2.1856785e-002  5.6956019e-002
  6.5500000e+001  8.1554242e-003  1.7502231e-002  2.1692262e-002  5.6227717e-002
  6.6000000e+001  8.4167837e-003  1.7432321e-002  2.1499489e-002  5.5142345e-002
  6.6500000e+001  8.7473573e-003  1.7389527e-002  2.1288114e-002  5.3749503e-002
  6.7000000e+001  9.0956462e-003  1.7373047e-002  2.1068031e-002  5.2111231e-002
  6.7500000e+001  9.4255074e-003  1.7380234e-002  2.0848228e-002  5.0294067e-002
  6.8000000e+001  9.7150860e-003  1.7407299e-002  2.0636025e-002  4.8362168e-002
  6.8500000e+001  9.9536168e-003  1.7450010e-002  2.0436746e-002  4.6372494e-002
  6.9000000e+001  1.0137998e-002  1.7504238e-002  2.0253759e-002  4.4372258e-002
  6.9500000e+001  1.0269927e-002  1.7566301e-002  2.0088759e-002  4.2398262e-002
  7.0000000e+001  1.0353778e-002  1.7633134e-002  1.9942144e-002  4.0477524e-002
  7.0500000e+001  1.0395168e-002  1.7702312e-002  1.9813395e-002  3.8628607e-002
  7.1000000e+001  1.0400041e-002  1.7772004e-002  1.9701412e-002  3.6863200e-002
  7.1500000e+001  1.0374139e-002  1.7840889e-002  1.9604775e-002  3.5187673e-002
  7.2000000e+001  1.0322720e-002  1.7908052e-002  1.9521927e-002  3.3604440e-002
  7.2500000e+001  1.0250441e-002  1.7972895e-002  1.9451306e-002  3.2113100e-002
  7.3000000e+001  1.0161334e-002  1.8035060e-002  1.9391420e-002  3.0711317e-002
  7.3500000e+001  1.0058834e-002  1.8094359e-002  1.9340893e-002  2.9395510e-002
  7.4000000e+001  9.9458348e-003  1.8150731e-002  1.9298482e-002  2.8161339e-002
  7.4500000e+001  9.8247557e-003  1.8204197e-002  1.9263084e-002  2.7004079e-002
  7.5000000e+001  9.6976041e-003  1.8254835e-002  1.9233731e-002  2.5918861e-002
  7.5500000e+001  9.5660390e-003  1.8302761e-002  1.9209580e-002  2.4900847e-002
  7.6000000e+001  9.4314254e-003  1.8348108e-002  1.9189903e-002  2.3945344e-002
  7.6500000e+001  9.2948822e-003  1.8391024e-002  1.9174070e-002  2.3047873e-002
  7.7000000e+001  9.1573239e-003  1.8431658e-002  1.9161542e-002  2.2204207e-002
  7.7500000e+001  9.0194946e-003  1.8470158e-002  1.9151853e-002  2.1410392e-002
  7.8000000e+001  8.8819975e-003  1.8506669e-002  1.9144606e-002  2.0662754e-002
  7.8500000e+001  8.7453195e-003  1.8541327e-002  1.9139459e-002  1.9957889e-002
  7.9000000e+001  8.6098509e-003  1.8574264e-002  1.9136121e-002  1.9292659e-002
  7.9500000e+001  8.4759023e-003  1.8605599e-002  1.9134338e-002  1.8664173e-002
  8.0000000e+001  8.3437186e-003  1.8635448e-002  1.9133897e-002  1.8069775e-002
  8.0500000e+001  8.2134906e-003  1.8663916e-002  1.9134611e-002  1.7507026e-002
  8.1000000e+001  8.0853641e-003  1.8691099e-002  1.9136321e-002  1.6973685e-002
  8.1500000e+001  7.9594479e-003  1.8717089e-002  1.9138890e-002  1.6467698e-002
  8.2000000e+001  7.8358205e-003  1.8741969e-002  1.9142199e-002  1.5987179e-002
  8.2500000e+001  7.7145354e-003  1.8765814e-002  1.9146145e-002  1.5530394e-002
  8.3000000e+001  7.5956253e-003  1.8788697e-002  1.9150642e-002  1.5095753e-002
  8.3500000e+001  7.4791062e-003  1.8810682e-002  1.9155611e-002  1.4681793e-002
  8.4000000e+001  7.3649802e-003  1.8831829e-002  1.9160987e-002  1.4287168e-002
  8.4500000e+001  7.2532382e-003  1.8852194e-002  1.9166713e-002  1.3910639e-002
  8.5000000e+001  7.1438622e-003  1.8871827e-002  1.9172738e-002  1.3551064e-002
  8.5500000e+001  7.0368265e-003  1.8890775e-002  1.9179019e-002  1.3207390e-002
  8.6000000e+001  6.9320997e-003  1.8909082e-002  1.9185518e-002  1.2878645e-002
  8.6500000e+001  6.8296459e-003  1.8926788e-002  1.9192203e-002  1.2563929e-002
  8.7000000e+001  6.7294255e-003  1.8943930e-002  1.9199046e-002  1.2262411e-002
  8.7500000e+001  6.6313960e-003  1.8960543e-002  1.9206020e-002  1.1973321e-002
  8.8000000e+001  6.5355131e-003  1.8976658e-002  1.9213105e-002  1.1695944e-002
  8.8500000e+001  6.4417309e-003  1.8992304e-002  1.9220283e-002  1.1429619e-002
  8.9000000e+001  6.3500025e-003  1.9007510e-002  1.9227535e-002  1.1173729e-002
  8.9500000e+001  6.2602805e-003  1.9022300e-002  1.9234849e-002  1.0927703e-002
  9.0000000e+001  6.1725172e-003  1.9036699e-002  1.9242211e-002  1.0691008e-002
  9.0500000e+001  6.0866651e-003  1.9050727e-002  1.9249611e-002  1.0463146e-002
  9.1000000e+001  6.0026768e-003  1.9064407e-002  1.9257039e-002  1.0243655e-002
  9.1500000e+001  5.9205053e-003  1.9077756e-002  1.9264488e-002  1.0032103e-002
  9.2000000e+001  5.8401043e-003  1.9090794e-002  1.9271949e-002  9.8280860e-003
  9.2500000e+001  5.7614283e-003  1.9103536e-002  1.9279418e-002  9.6312256e-003
  9.3000000e+001  5.6844323e-003  1.9115998e-002  1.9286888e-002  9.4411683e-003
  9.3500000e+001  5.6090726e-003  1.9128196e-002  1.9294356e-002  9.2575826e-003
  9.4000000e+001  5.5353060e-003  1.9140141e-002  1.9301816e-002  9.0801576e-003
  9.4500000e+001  5.4630906e-003  1.9151849e-002  1.9309267e-002  8.9086015e-003
